1;4
11;30
21;50
31;68
41;94
51;111
61;130
71;155
81;170
91;191
101;214
111;231
121;250
131;274
141;292
151;312
161;330
171;351
181;372
191;391
201;413
211;436
221;450
231;472
241;494
251;512
261;530
271;552
281;568
291;591
301;614
311;629
321;653
331;675
341;693
351;710
361;732
371;751
381;770
391;789
401;810
411;832
421;853
431;873
441;892
451;908
461;934
471;957
481;976
491;990
501;1014
511;1029
521;1050
531;1069
541;1091
551;1113
561;1133
571;1151
581;1173
591;1190
601;1210
611;1227
621;1248
631;1274
641;1292
651;1313
661;1328
671;1352
681;1368
691;1391
701;1407
711;1432
721;1454
731;1474
741;1490
751;1515
761;1533
771;1556
781;1572
791;1594
801;1612
811;1633
821;1652
831;1670
841;1692
851;1710
861;1731
871;1754
881;1775
891;1791
901;1811
911;1832
921;1857
931;1872
941;1894
951;1915
961;1930
971;1956
981;1971
991;1991
1001;2012
1011;2034
1021;2049
1031;2071
1041;2094
1051;2117
1061;2132
1071;2151
1081;2171
1091;2193
1101;2211
1111;2231
1121;2253
1131;2274
1141;2293
1151;2311
1161;2330
1171;2349
1181;2372
1191;2395
1201;2410
1211;2435
1221;2451
1231;2470
1241;2496
1251;2517
1261;2531
1271;2553
1281;2580
1291;2591
1301;2615
1311;2629
1321;2653
1331;2676
1341;2691
1351;2712
1361;2730
1371;2754
1381;2773
1391;2789
1401;2811
1411;2830
1421;2855
1431;2870
1441;2895
1451;2914
1461;2935
1471;2951
1481;2976
1491;2992
1501;3013
1511;3034
1521;3053
1531;3068
1541;3091
1551;3111
1561;3137
1571;3153
1581;3172
1591;3191
1601;3216
1611;3230
1621;3248
1631;3270
1641;3291
1651;3314
1661;3333
1671;3354
1681;3367
1691;3389
1701;3414
1711;3426
1721;3455
1731;3472
1741;3493
1751;3515
1761;3529
1771;3555
1781;3570
1791;3594
1801;3611
1811;3630
1821;3654
1831;3673
1841;3698
1851;3715
1861;3731
1871;3751
1881;3771
1891;3793
1901;3810
1911;3832
1921;3851
1931;3871
1941;3898
1951;3913
1961;3932
1971;3956
1981;3973
1991;3990
2001;4015
2011;4030
2021;4049
2031;4076
2041;4092
2051;4113
2061;4132
2071;4155
2081;4171
2091;4193
2101;4216
2111;4231
2121;4253
2131;4273
2141;4293
2151;4311
2161;4331
2171;4350
2181;4369
2191;4392
2201;4410
2211;4432
2221;4450
2231;4477
2241;4489
2251;4512
2261;4531
2271;4550
2281;4574
2291;4591
2301;4612
2311;4634
2321;4653
2331;4672
2341;4691
2351;4708
2361;4737
2371;4752
2381;4771
2391;4793
2401;4810
2411;4831
2421;4852
2431;4872
2441;4893
2451;4915
2461;4933
2471;4952
2481;4973
2491;4998
2501;5010
2511;5033
2521;5057
2531;5073
2541;5090
2551;5113
2561;5133
2571;5151
2581;5170
2591;5188
2601;5212
2611;5238
2621;5257
2631;5273
2641;5293
2651;5314
2661;5331
2671;5354
2681;5375
2691;5388
2701;5411
2711;5430
2721;5449
2731;5470
2741;5491
2751;5513
2761;5530
2771;5552
2781;5572
2791;5596
2801;5613
2811;5634
2821;5651
2831;5670
2841;5694
2851;5716
2861;5730
2871;5752
2881;5773
2891;5793
2901;5810
2911;5832
2921;5853
2931;5877
2941;5891
2951;5914
2961;5935
2971;5951
2981;5973
2991;5995
3001;6014
3011;6034
3021;6052
3031;6075
3041;6095
3051;6111
3061;6131
3071;6152
3081;6168
3091;6187
3101;6212
3111;6233
3121;6254
3131;6276
3141;6288
3151;6310
3161;6333
3171;6351
3181;6372
3191;6393
3201;6413
3211;6438
3221;6452
3231;6472
3241;6491
3251;6509
3261;6533
3271;6556
3281;6570
3291;6592
3301;6614
3311;6633
3321;6654
3331;6672
3341;6689
3351;6712
3361;6731
3371;6751
3381;6770
3391;6794
3401;6812
3411;6830
3421;6853
3431;6871
3441;6893
3451;6916
3461;6928
3471;6952
3481;6972
3491;6992
3501;7008
3511;7031
3521;7053
3531;7070
3541;7092
3551;7110
3561;7134
3571;7153
3581;7176
3591;7187
3601;7214
3611;7236
3621;7251
3631;7272
3641;7294
3651;7313
3661;7333
3671;7354
3681;7370
3691;7394
3701;7409
3711;7436
3721;7455
3731;7480
3741;7491
3751;7515
3761;7532
3771;7550
3781;7571
3791;7596
3801;7613
3811;7630
3821;7658
3831;7673
3841;7694
3851;7710
3861;7736
3871;7757
3881;7772
3891;7793
3901;7814
3911;7832
3921;7849
3931;7875
3941;7893
3951;7913
3961;7932
3971;7956
3981;7974
3991;7990
4001;8012
4011;8031
4021;8049
4031;8072
4041;8092
4051;8113
4061;8135
4071;8156
4081;8172
4091;8193
4101;8212
4111;8228
4121;8250
4131;8270
4141;8290
4151;8316
4161;8332
4171;8352
4181;8374
4191;8390
4201;8412
4211;8437
4221;8452
4231;8475
4241;8491
4251;8511
4261;8536
4271;8555
4281;8575
4291;8593
4301;8617
4311;8633
4321;8653
4331;8670
4341;8688
4351;8713
4361;8730
4371;8751
4381;8772
4391;8791
4401;8813
4411;8831
4421;8851
4431;8869
4441;8893
4451;8911
4461;8937
4471;8955
4481;8974
4491;8993
4501;9013
4511;9029
4521;9056
4531;9073
4541;9096
4551;9115
4561;9129
4571;9149
4581;9176
4591;9190
4601;9213
4611;9231
4621;9255
4631;9269
4641;9296
4651;9309
4661;9331
4671;9354
4681;9373
4691;9393
4701;9417
4711;9430
4721;9450
4731;9473
4741;9491
4751;9510
4761;9531
4771;9550
4781;9576
4791;9594
4801;9616
4811;9632
4821;9651
4831;9674
4841;9692
4851;9712
4861;9732
4871;9750
4881;9774
4891;9790
4901;9811
4911;9835
4921;9852
4931;9872
4941;9891
4951;9909
4961;9934
4971;9953
4981;9970
4991;9991
5001;10014
5011;10032
5021;10052
5031;10071
5041;10095
5051;10106
5061;10134
5071;10152
5081;10170
5091;10194
5101;10212
5111;10231
5121;10250
5131;10272
5141;10295
5151;10310
5161;10332
5171;10351
5181;10374
5191;10389
5201;10409
5211;10435
5221;10452
5231;10473
5241;10493
5251;10513
5261;10532
5271;10552
5281;10569
5291;10591
5301;10615
5311;10632
5321;10650
5331;10669
5341;10692
5351;10714
5361;10731
5371;10755
5381;10772
5391;10796
5401;10812
5411;10842
5421;10852
5431;10871
5441;10893
5451;10913
5461;10932
5471;10951
5481;10973
5491;10992
5501;11011
5511;11031
